,emotion,image
34793,1.0,../input/affectnetsample/train_class/class001/image0011137.jpg
34794,8.0,../input/affectnetsample/train_class/class008/image0028772.jpg
34795,2.0,../input/affectnetsample/train_class/class002/image0008801.jpg
34796,4.0,../input/affectnetsample/train_class/class004/image0018774.jpg
34797,6.0,../input/affectnetsample/train_class/class006/image0035216.jpg
34798,3.0,../input/affectnetsample/train_class/class003/image0023240.jpg
34799,4.0,../input/affectnetsample/train_class/class004/image0031709.jpg
34800,7.0,../input/affectnetsample/train_class/class007/image0021704.jpg
34801,6.0,../input/affectnetsample/train_class/class006/image0035507.jpg
34802,5.0,../input/affectnetsample/train_class/class005/image0037869.jpg
34803,6.0,../input/affectnetsample/train_class/class006/image0039820.jpg
34804,5.0,../input/affectnetsample/train_class/class005/image0036780.jpg
34805,7.0,../input/affectnetsample/train_class/class007/image0023330.jpg
34806,3.0,../input/affectnetsample/train_class/class003/image0014979.jpg
34807,8.0,../input/affectnetsample/train_class/class008/image0037662.jpg
34808,6.0,../input/affectnetsample/train_class/class006/image0035362.jpg
34809,5.0,../input/affectnetsample/train_class/class005/image0037751.jpg
34810,1.0,../input/affectnetsample/train_class/class001/image0000235.jpg
34811,3.0,../input/affectnetsample/train_class/class003/image0027520.jpg
34812,6.0,../input/affectnetsample/train_class/class006/image0042156.jpg
34813,6.0,../input/affectnetsample/train_class/class006/image0041138.jpg
34814,8.0,../input/affectnetsample/train_class/class008/image0005168.jpg
34815,1.0,../input/affectnetsample/train_class/class001/image0016525.jpg
34816,2.0,../input/affectnetsample/train_class/class002/image0001178.jpg
34817,1.0,../input/affectnetsample/train_class/class001/image0001371.jpg
34818,8.0,../input/affectnetsample/train_class/class008/image0040660.jpg
34819,6.0,../input/affectnetsample/train_class/class006/image0039263.jpg
34820,1.0,../input/affectnetsample/train_class/class001/image0008367.jpg
34821,4.0,../input/affectnetsample/train_class/class004/image0029803.jpg
34822,4.0,../input/affectnetsample/train_class/class004/image0012438.jpg
34823,2.0,../input/affectnetsample/train_class/class002/image0012031.jpg
34824,4.0,../input/affectnetsample/train_class/class004/image0033166.jpg
34825,1.0,../input/affectnetsample/train_class/class001/image0014855.jpg
34826,3.0,../input/affectnetsample/train_class/class003/image0028948.jpg
34827,5.0,../input/affectnetsample/train_class/class005/image0034907.jpg
34828,1.0,../input/affectnetsample/train_class/class001/image0016957.jpg
34829,3.0,../input/affectnetsample/train_class/class003/image0021243.jpg
34830,4.0,../input/affectnetsample/train_class/class004/image0032588.jpg
34831,4.0,../input/affectnetsample/train_class/class004/image0033124.jpg
34832,5.0,../input/affectnetsample/train_class/class005/image0035603.jpg
34833,8.0,../input/affectnetsample/train_class/class008/image0013418.jpg
34834,2.0,../input/affectnetsample/train_class/class002/image0009940.jpg
34835,7.0,../input/affectnetsample/train_class/class007/image0017559.jpg
34836,1.0,../input/affectnetsample/train_class/class001/image0004104.jpg
34837,3.0,../input/affectnetsample/train_class/class003/image0016863.jpg
34838,2.0,../input/affectnetsample/train_class/class002/image0010831.jpg
34839,5.0,../input/affectnetsample/train_class/class005/image0033761.jpg
34840,7.0,../input/affectnetsample/train_class/class007/image0022323.jpg
34841,3.0,../input/affectnetsample/train_class/class003/image0022792.jpg
34842,7.0,../input/affectnetsample/train_class/class007/image0029829.jpg
34843,4.0,../input/affectnetsample/train_class/class004/image0034442.jpg
34844,8.0,../input/affectnetsample/train_class/class008/image0035609.jpg
34845,2.0,../input/affectnetsample/train_class/class002/image0010505.jpg
34846,8.0,../input/affectnetsample/train_class/class008/image0041000.jpg
34847,3.0,../input/affectnetsample/train_class/class003/image0002051.jpg
34848,5.0,../input/affectnetsample/train_class/class005/image0035471.jpg
34849,3.0,../input/affectnetsample/train_class/class003/image0008937.jpg
34850,5.0,../input/affectnetsample/train_class/class005/image0032389.jpg
34851,4.0,../input/affectnetsample/train_class/class004/image0026378.jpg
34852,8.0,../input/affectnetsample/train_class/class008/image0041620.jpg
34853,2.0,../input/affectnetsample/train_class/class002/image0007662.jpg
34854,5.0,../input/affectnetsample/train_class/class005/image0028687.jpg
34855,7.0,../input/affectnetsample/train_class/class007/image0015801.jpg
34856,7.0,../input/affectnetsample/train_class/class007/image0018538.jpg
34857,5.0,../input/affectnetsample/train_class/class005/image0038184.jpg
34858,7.0,../input/affectnetsample/train_class/class007/image0017644.jpg
34859,2.0,../input/affectnetsample/train_class/class002/image0010105.jpg
34860,7.0,../input/affectnetsample/train_class/class007/image0019307.jpg
34861,4.0,../input/affectnetsample/train_class/class004/image0033073.jpg
34862,8.0,../input/affectnetsample/train_class/class008/image0039409.jpg
34863,5.0,../input/affectnetsample/train_class/class005/image0037098.jpg
34864,6.0,../input/affectnetsample/train_class/class006/image0041919.jpg
34865,2.0,../input/affectnetsample/train_class/class002/image0006394.jpg
34866,6.0,../input/affectnetsample/train_class/class006/image0036800.jpg
34867,7.0,../input/affectnetsample/train_class/class007/image0021893.jpg
34868,1.0,../input/affectnetsample/train_class/class001/image0015598.jpg
34869,5.0,../input/affectnetsample/train_class/class005/image0039692.jpg
34870,6.0,../input/affectnetsample/train_class/class006/image0036580.jpg
34871,5.0,../input/affectnetsample/train_class/class005/image0037788.jpg
34872,8.0,../input/affectnetsample/train_class/class008/image0038930.jpg
34873,7.0,../input/affectnetsample/train_class/class007/image0010162.jpg
34874,2.0,../input/affectnetsample/train_class/class002/image0007845.jpg
34875,4.0,../input/affectnetsample/train_class/class004/image0031329.jpg
34876,3.0,../input/affectnetsample/train_class/class003/image0029871.jpg
34877,1.0,../input/affectnetsample/train_class/class001/image0016068.jpg
34878,8.0,../input/affectnetsample/train_class/class008/image0018607.jpg
34879,8.0,../input/affectnetsample/train_class/class008/image0041956.jpg
34880,8.0,../input/affectnetsample/train_class/class008/image0035862.jpg
34881,6.0,../input/affectnetsample/train_class/class006/image0036980.jpg
34882,1.0,../input/affectnetsample/train_class/class001/image0013012.jpg
34883,8.0,../input/affectnetsample/train_class/class008/image0039359.jpg
34884,4.0,../input/affectnetsample/train_class/class004/image0007978.jpg
34885,6.0,../input/affectnetsample/train_class/class006/image0037216.jpg
34886,6.0,../input/affectnetsample/train_class/class006/image0040368.jpg
34887,8.0,../input/affectnetsample/train_class/class008/image0011207.jpg
34888,5.0,../input/affectnetsample/train_class/class005/image0034389.jpg
34889,3.0,../input/affectnetsample/train_class/class003/image0018768.jpg
34890,2.0,../input/affectnetsample/train_class/class002/image0010856.jpg
34891,1.0,../input/affectnetsample/train_class/class001/image0016727.jpg
34892,5.0,../input/affectnetsample/train_class/class005/image0038213.jpg
34893,5.0,../input/affectnetsample/train_class/class005/image0038373.jpg
34894,7.0,../input/affectnetsample/train_class/class007/image0015001.jpg
34895,7.0,../input/affectnetsample/train_class/class007/image0016252.jpg
34896,6.0,../input/affectnetsample/train_class/class006/image0033528.jpg
34897,1.0,../input/affectnetsample/train_class/class001/image0014359.jpg
34898,8.0,../input/affectnetsample/train_class/class008/image0035502.jpg
34899,6.0,../input/affectnetsample/train_class/class006/image0036578.jpg
34900,6.0,../input/affectnetsample/train_class/class006/image0041108.jpg
34901,5.0,../input/affectnetsample/train_class/class005/image0032218.jpg
34902,2.0,../input/affectnetsample/train_class/class002/image0011692.jpg
34903,7.0,../input/affectnetsample/train_class/class007/image0018504.jpg
34904,5.0,../input/affectnetsample/train_class/class005/image0035487.jpg
34905,3.0,../input/affectnetsample/train_class/class003/image0014327.jpg
34906,2.0,../input/affectnetsample/train_class/class002/image0003627.jpg
34907,2.0,../input/affectnetsample/train_class/class002/image0010784.jpg
34908,7.0,../input/affectnetsample/train_class/class007/image0018472.jpg
34909,2.0,../input/affectnetsample/train_class/class002/image0005317.jpg
34910,4.0,../input/affectnetsample/train_class/class004/image0027124.jpg
34911,4.0,../input/affectnetsample/train_class/class004/image0024432.jpg
34912,4.0,../input/affectnetsample/train_class/class004/image0032936.jpg
34913,1.0,../input/affectnetsample/train_class/class001/image0005203.jpg
34914,8.0,../input/affectnetsample/train_class/class008/image0042129.jpg
34915,1.0,../input/affectnetsample/train_class/class001/image0016635.jpg
34916,2.0,../input/affectnetsample/train_class/class002/image0007873.jpg
34917,3.0,../input/affectnetsample/train_class/class003/image0021619.jpg
34918,4.0,../input/affectnetsample/train_class/class004/image0033090.jpg
34919,1.0,../input/affectnetsample/train_class/class001/image0007172.jpg
34920,6.0,../input/affectnetsample/train_class/class006/image0033569.jpg
34921,4.0,../input/affectnetsample/train_class/class004/image0032629.jpg
34922,7.0,../input/affectnetsample/train_class/class007/image0021395.jpg
34923,5.0,../input/affectnetsample/train_class/class005/image0039344.jpg
34924,1.0,../input/affectnetsample/train_class/class001/image0012630.jpg
34925,1.0,../input/affectnetsample/train_class/class001/image0012587.jpg
34926,3.0,../input/affectnetsample/train_class/class003/image0026626.jpg
34927,7.0,../input/affectnetsample/train_class/class007/image0017998.jpg
34928,7.0,../input/affectnetsample/train_class/class007/image0024454.jpg
34929,6.0,../input/affectnetsample/train_class/class006/image0040820.jpg
34930,1.0,../input/affectnetsample/train_class/class001/image0017022.jpg
34931,1.0,../input/affectnetsample/train_class/class001/image0003118.jpg
34932,2.0,../input/affectnetsample/train_class/class002/image0005788.jpg
34933,2.0,../input/affectnetsample/train_class/class002/image0004644.jpg
34934,2.0,../input/affectnetsample/train_class/class002/image0010591.jpg
34935,8.0,../input/affectnetsample/train_class/class008/image0032577.jpg
34936,2.0,../input/affectnetsample/train_class/class002/image0003223.jpg
34937,8.0,../input/affectnetsample/train_class/class008/image0036950.jpg
34938,7.0,../input/affectnetsample/train_class/class007/image0007354.jpg
34939,8.0,../input/affectnetsample/train_class/class008/image0006923.jpg
34940,4.0,../input/affectnetsample/train_class/class004/image0023815.jpg
34941,3.0,../input/affectnetsample/train_class/class003/image0010250.jpg
34942,2.0,../input/affectnetsample/train_class/class002/image0005142.jpg
34943,6.0,../input/affectnetsample/train_class/class006/image0015940.jpg
34944,1.0,../input/affectnetsample/train_class/class001/image0013189.jpg
34945,5.0,../input/affectnetsample/train_class/class005/image0031399.jpg
34946,4.0,../input/affectnetsample/train_class/class004/image0001381.jpg
34947,7.0,../input/affectnetsample/train_class/class007/image0021327.jpg
34948,7.0,../input/affectnetsample/train_class/class007/image0030289.jpg
34949,4.0,../input/affectnetsample/train_class/class004/image0031506.jpg
34950,8.0,../input/affectnetsample/train_class/class008/image0028423.jpg
34951,7.0,../input/affectnetsample/train_class/class007/image0015244.jpg
34952,1.0,../input/affectnetsample/train_class/class001/image0006572.jpg
34953,2.0,../input/affectnetsample/train_class/class002/image0011925.jpg
34954,4.0,../input/affectnetsample/train_class/class004/image0022625.jpg
34955,5.0,../input/affectnetsample/train_class/class005/image0040558.jpg
34956,1.0,../input/affectnetsample/train_class/class001/image0007558.jpg
34957,8.0,../input/affectnetsample/train_class/class008/image0041718.jpg
34958,1.0,../input/affectnetsample/train_class/class001/image0016796.jpg
34959,4.0,../input/affectnetsample/train_class/class004/image0019179.jpg
34960,5.0,../input/affectnetsample/train_class/class005/image0040320.jpg
34961,8.0,../input/affectnetsample/train_class/class008/image0042529.jpg
34962,7.0,../input/affectnetsample/train_class/class007/image0018516.jpg
34963,8.0,../input/affectnetsample/train_class/class008/image0032854.jpg
34964,3.0,../input/affectnetsample/train_class/class003/image0030288.jpg
34965,3.0,../input/affectnetsample/train_class/class003/image0002536.jpg
34966,5.0,../input/affectnetsample/train_class/class005/image0038814.jpg
34967,7.0,../input/affectnetsample/train_class/class007/image0030714.jpg
34968,3.0,../input/affectnetsample/train_class/class003/image0019100.jpg
34969,4.0,../input/affectnetsample/train_class/class004/image0033074.jpg
34970,6.0,../input/affectnetsample/train_class/class006/image0036000.jpg
34971,3.0,../input/affectnetsample/train_class/class003/image0028594.jpg
34972,6.0,../input/affectnetsample/train_class/class006/image0037967.jpg
34973,3.0,../input/affectnetsample/train_class/class003/image0000290.jpg
34974,8.0,../input/affectnetsample/train_class/class008/image0041743.jpg
34975,3.0,../input/affectnetsample/train_class/class003/image0022704.jpg
34976,8.0,../input/affectnetsample/train_class/class008/image0038924.jpg
34977,5.0,../input/affectnetsample/train_class/class005/image0031010.jpg
34978,5.0,../input/affectnetsample/train_class/class005/image0023315.jpg
34979,6.0,../input/affectnetsample/train_class/class006/image0041438.jpg
34980,7.0,../input/affectnetsample/train_class/class007/image0024649.jpg
34981,5.0,../input/affectnetsample/train_class/class005/image0035278.jpg
34982,8.0,../input/affectnetsample/train_class/class008/image0019635.jpg
34983,8.0,../input/affectnetsample/train_class/class008/image0040919.jpg
34984,2.0,../input/affectnetsample/train_class/class002/image0005985.jpg
34985,7.0,../input/affectnetsample/train_class/class007/image0004971.jpg
